Year;Gender;Age; Marital Status;Educational Level;Religion;Job;Description of the charge;crime;Number
2017;Male;23;Single;High School;Muslim;Decorator;Theft from / in workers' housing;Thefting;1
2017;Male;27;Married;High School;Christian;Assistant;Theft from / in workers' housing;Thefting;1
2017;Female;42;Married;High School;Muslim;House Maid;Rape;Rape;1
2017;Female;41;Married;High School;Hindu;Supervisor;Theft from / in the villa;Burglary;1
2017;Male;30;Single;High School;Muslim;Patron;Theft from / in a desert or remote area;Thefting;1
2017;Female;4;Single;High School;Muslim;Baby;Assault on the integrity of the body of others leading to permanent disability;Assault;1
2017;Male;53;Married;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Male;65;Married;High School;Hindu;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;29;Single;High School;Christian;Seller;Rape;Rape;1
2017;Female;45;Married;High School;Muslim;Servant;Murder;Murder;1
2017;Male;44;Married;High School;Christian;Not Specified;Theft from / in a company or institution;Thefting;1
2017;Female;42;Single;High School;Muslim;Manager;Rape;Rape;1
2017;Male;38;Married;High School;Muslim;diplomat;The attempted murder;Murder;1
2017;Female;23;Single;High School;Christian;Seller;Rape;Rape;1
2017;Female;11;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;35;Married;High School;Muslim;Worker;Theft from / in workers' housing;Thefting;1
2017;Female;37;Married;High School;Muslim;House Maid;Rape;Rape;1
2017;Female;31;Single;High School;Christian;Seller;Murder;Murder;1
2017;Male;25;Single;High School;Muslim;Decorator;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;31;Single;High School;Muslim;House Maid;Human trafficking / sexual exploitation;Human Trafficking;1
2017;Female;2;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;30;Single;High School;Muslim;House Maid;Kidnapping;Kidnapping;1
2017;Male;33;Married;High School;Hindu;Electrician;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;24;Not Specified;High School;Muslim;Employee;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;45;Married;High School;Muslim;Not Specified;Car Thift;Thefting;1
2017;Male;40;Single;High School;Hindu;Worker;Murder;Murder;1
2017;Female;33;Divorced;High School;Muslim;House Maid;Rape;Rape;1
2017;Male;22;Married;High School;Muslim;Worker;Theft from / in workers' housing;Thefting;1
2017;Female;56;Single;High School;Muslim;Employee;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;35;Single;High School;Muslim;Not Specified;Deliberately setting fire to car;vandalism;1
2017;Male;41;Married;High School;Christian;Unemployed;Theft from / on a public road;Thefting;1
2017;Female;2;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;28;Single;High School;Muslim;Servant;Human trafficking / exploitation of the prostitution of others;Human Trafficking;1
2017;Male;29;Married;High School;Muslim;Worker;The attempted murder;Murder;1
2017;Male;23;Single;High School;Muslim;Worker;Theft from / in farm;Burglary;1
2017;Male;11;Single;High School;Muslim;Student;Murder;Murder;1
2017;Male;41;Married;High School;Christian;Electrician;Murder;Murder;1
2017;Male;40;Married;High School;Muslim;Partner;Murder;Murder;1
2017;Male;20;Single;High School;Muslim;Clerk;Theft from / in an apartment;Burglary;1
2017;Female;31;Single;High School;Christian;House Maid;Theft from / in the villa;Burglary;1
2017;Female;27;Married;High School;Muslim;House Maid;Rape;Rape;1
2017;Male;26;Single;High School;Muslim;Worker;Theft from / in an apartment;Burglary;1
2017;Male;23;Single;High School;Christian;Juice Maker;Theft from / in workers' housing;Thefting;1
2017;Male;21;Single;High School;Christian;Representative;Theft from / in workers' housing;Thefting;1
2017;Female;27;Married;High School;Hindu;Servant;Rape;Rape;1
2017;Female;23;Single;High School;Muslim;Servant;Rape;Rape;1
2017;Male;32;Married;High School;Muslim;Assistant;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;29;Single;High School;Muslim;House Maid;Human trafficking / slavery;Human Trafficking;1
2017;Female;32;Single;High School;Muslim;Chef;Murder;Murder;1
2017;Female;30;Single;High School;Muslim;House Maid;Murder;Murder;1
2017;Male;25;Single;High School;Buddhist;Assistant;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;39;Married;High School;Muslim;House Wife;Murder;Murder;1
2017;Male;35;Married;High School;Muslim;Seller;Theft from / in an apartment;Burglary;1
2017;Male;33;Married;High School;Christian;Solderer;The attempted murder;Murder;1
2017;Male;39;Married;High School;Muslim;Not Specified;Theft from / in the villa;Burglary;1
2017;Male;21;Single;High School;Muslim;Assistant;Theft from / in an apartment;Burglary;1
2017;Male;21;Single;High School;Muslim;Motorcyle Driver;Motorcycle theft;Thefting;1
2017;Female;30;Single;High School;Muslim;Nanny;Theft from / in the villa;Burglary;1
2017;Male;35;Not Specified;High School;Muslim;Assistant;Car Thift;Thefting;1
2017;Female;25;Single;High School;Muslim;House Maid;Assault on the integrity of the body of others leading to permanent disability;Assault;1
2017;Male;25;Single;High School;Muslim;Patron;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;23;Single;High School;Muslim;Builder;Kidnapping;Kidnapping;1
2017;Male;57;Married;High School;Muslim;Partner;Theft from / in workers' housing;Thefting;1
2017;Male;24;Single;High School;Muslim;Worker;The attempted murder;Murder;1
2017;Male;26;Single;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;36;Single;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2017;Male;39;Married;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;35;Single;High School;Muslim;Worker;Theft from / on a public road;Thefting;1
2017;Female;19;Single;High School;Muslim;Waitor;Human trafficking / sexual exploitation;Human Trafficking;1
2017;Female;31;Married;High School;Christian;House Maid;Human trafficking / forced labor;Human Trafficking;1
2017;Female;38;Single;High School;Muslim;Servant;Kidnapping;Kidnapping;1
2017;Female;33;Married;High School;Muslim;Servant;Kidnapping;Kidnapping;1
2017;Female;31;Single;High School;Muslim;House Maid;Kidnapping;Kidnapping;1
2017;Male;36;Single;High School;Muslim;Clerk;Theft from / on a public road;Thefting;1
2017;Female;31;Married;High School;Christian;Unemployed;Human trafficking / exploitation of the prostitution of others;Human Trafficking;1
2017;Male;31;Single;High School;Muslim;Not Specified;Theft from / in a company or institution;Thefting;1
2017;Male;33;Single;High School;Muslim;Manager;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;43;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Male;61;Married;High School;Muslim;Accountant;Truck Thifting;Thefting;1
2017;Male;15;Single;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2017;Male;43;Single;High School;Hindu;Employee;Theft from / on a public road;Thefting;1
2017;Male;34;Single;High School;Muslim;Supervisor;The attempted murder;Murder;1
2017;Male;32;Single;High School;Sikh;Smith;Murder;Murder;1
2017;Male;37;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Female;42;Single;High School;Muslim;Not Specified;Theft from / in the villa;Burglary;1
2017;Male;37;Single;High School;Christian;Waitor;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;45;Single;High School;Muslim;Driver;Theft from / on a public road;Thefting;1
2017;Male;9;Single;High School;Muslim;Unemployed;Theft from / on a public road;Thefting;1
2017;Male;29;Single;High School;Hindu;Worker;Theft from / on a public road;Thefting;1
2017;Male;25;Single;High School;Muslim;Employee;Murder;Murder;1
2017;Male;53;Single;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2017;Male;35;Single;High School;Muslim;Servant;Kidnapping;Kidnapping;1
2017;Female;39;Married;High School;Muslim;Nanny;Kidnapping;Kidnapping;1
2017;Male;43;Single;High School;Muslim;Manager;The attempted murder;Murder;1
2017;Female;35;Single;High School;Christian;Seller;Murder;Murder;1
2017;Female;34;Single;High School;Muslim;Nanny;Human trafficking / exploitation of the prostitution of others;Human Trafficking;1
2017;Male;26;Single;High School;Hindu;Not Specified;The attempted murder;Murder;1
2017;Female;39;Married;High School;Muslim;House Wife;Theft from / in an apartment;Burglary;1
2017;Male;28;Single;High School;Hindu;Not Specified;The attempted murder;Murder;1
2017;Male;34;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;38;Married;High School;Christian;Assistant;Rape;Rape;1
2017;Male;27;Single;High School;Hindu;Not Specified;The attempted murder;Murder;1
2017;Female;36;Married;High School;Muslim;Partner;Theft from / in an apartment;Burglary;1
2017;Male;34;Single;High School;Hindu;Not Specified;The attempted murder;Murder;1
2017;Male;31;Single;High School;Muslim;Stable groomer;The attempted murder;Murder;1
2017;Male;15;Single;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2017;Male;25;Single;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;26;Single;High School;Hindu;Employee;Motorcycle theft;Thefting;1
2017;Female;6;Single;High School;Muslim;Not Specified;Theft from / in a building;Thefting;1
2017;Female;25;Single;High School;Hindu;Seller;Murder;Murder;1
2017;Male;34;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Male;28;Not Specified;High School;Christian;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;38;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Male;44;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Male;26;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Male;37;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Female;31;Single;High School;Christian;Seller;Stealing from / in a house;Burglary;1
2017;Female;32;Single;High School;Muslim;Not Specified;Theft from / in an apartment;Burglary;1
2017;Male;25;Single;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2017;Male;57;Single;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2017;Male;44;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Female;30;Single;High School;Muslim;Representative;Theft from / on a public road;Thefting;1
2017;Female;9;Single;High School;Muslim;Student;Rape;Rape;1
