date,average_price,total_volume,type,region
2019-12-11,1.63,7685.91,B,RaleighGreensboro
2019-12-04,2.01,7632.36,B,RaleighGreensboro
2019-11-27,2.01,9854.3,B,RaleighGreensboro
2019-11-20,1.87,12021.69,B,RaleighGreensboro
2019-11-13,1.85,10276.83,B,RaleighGreensboro
2019-11-06,1.85,13651.72,B,RaleighGreensboro
2019-10-30,1.83,13196.5,B,RaleighGreensboro
2019-10-23,1.69,14742.89,B,RaleighGreensboro
2019-10-16,1.69,13121.67,B,RaleighGreensboro
2019-10-09,1.65,14282.79,B,RaleighGreensboro
2019-10-02,1.87,10464.63,B,RaleighGreensboro
2019-09-25,1.81,12807.68,B,RaleighGreensboro
2019-09-18,1.85,12131.33,B,RaleighGreensboro
2019-09-11,1.77,15909.84,B,RaleighGreensboro
2019-09-04,1.83,14951.65,B,RaleighGreensboro
2019-08-28,1.79,14753.18,B,RaleighGreensboro
2019-08-21,1.83,15042.9,B,RaleighGreensboro
2019-08-14,1.84,11554.22,B,RaleighGreensboro
2019-08-07,1.65,15800.5,B,RaleighGreensboro
2019-07-31,1.68,15250.82,B,RaleighGreensboro
2019-07-24,1.72,15012.57,B,RaleighGreensboro
2019-07-17,1.76,12786.12,B,RaleighGreensboro
2019-07-10,1.87,10162.11,B,RaleighGreensboro
2019-07-03,1.88,9151.31,B,RaleighGreensboro
2019-06-26,1.72,9221.49,B,RaleighGreensboro
2019-06-19,1.78,8904.41,B,RaleighGreensboro
2019-06-12,1.7,9781.95,B,RaleighGreensboro
2019-06-05,1.58,10195.92,B,RaleighGreensboro
2019-05-29,1.8,8580.11,B,RaleighGreensboro
2019-05-22,1.33,8390.24,B,RaleighGreensboro
2019-05-15,1.66,6628.06,B,RaleighGreensboro
2019-05-08,1.65,6930.97,B,RaleighGreensboro
2019-05-01,1.59,6514.47,B,RaleighGreensboro
2019-04-24,1.61,5854.3,B,RaleighGreensboro
2019-04-17,1.49,6440.23,B,RaleighGreensboro
2019-04-10,1.33,7370.7,B,RaleighGreensboro
2019-04-03,1.73,4879.21,B,RaleighGreensboro
2019-03-27,1.43,5902.81,B,RaleighGreensboro
2019-03-20,1.42,5259.38,B,RaleighGreensboro
2019-03-13,1.54,5341.4,B,RaleighGreensboro
2019-03-06,1.79,3720.67,B,RaleighGreensboro
2019-02-28,1.71,4245.43,B,RaleighGreensboro
2019-02-21,1.76,3564.84,B,RaleighGreensboro
2019-02-14,1.59,4235.48,B,RaleighGreensboro
2019-02-07,1.54,5562.26,B,RaleighGreensboro
2019-01-31,1.56,5730.24,B,RaleighGreensboro
2019-01-24,1.59,5276.31,B,RaleighGreensboro
2019-01-17,1.66,4137.6,B,RaleighGreensboro
2019-01-10,1.59,6504.77,B,RaleighGreensboro
2019-01-03,1.68,4884.82,B,RaleighGreensboro
2019-12-25,1.66,5233.93,B,RichmondNorfolk
2019-12-18,1.61,5227.98,B,RichmondNorfolk
2019-12-11,1.58,6376.59,B,RichmondNorfolk
2019-12-04,1.3,7132.62,B,RichmondNorfolk
2019-11-27,1.27,6626.94,B,RichmondNorfolk
2019-11-20,1.1,8894.34,B,RichmondNorfolk
2019-11-13,1.61,7529.46,B,RichmondNorfolk
2019-11-06,1.16,12920.67,B,RichmondNorfolk
2019-10-30,1.76,6706.92,B,RichmondNorfolk
2019-10-23,1.16,12154.78,B,RichmondNorfolk
2019-10-16,1.39,8473.82,B,RichmondNorfolk
2019-10-09,1.25,10827.2,B,RichmondNorfolk
2019-10-02,1.79,6425,B,RichmondNorfolk
2019-09-25,1.54,10037.87,B,RichmondNorfolk
2019-09-18,1.52,9705.5,B,RichmondNorfolk
2019-09-11,1.24,10718.92,B,RichmondNorfolk
2019-09-04,1.29,10685.82,B,RichmondNorfolk
2019-08-28,1.32,9356.4,B,RichmondNorfolk
2019-08-21,1.56,9072.92,B,RichmondNorfolk
2019-08-14,1.43,9194.34,B,RichmondNorfolk
2019-08-07,1.33,11384.29,B,RichmondNorfolk
2019-07-31,1.39,8573.51,B,RichmondNorfolk
2019-07-24,1.44,8316.29,B,RichmondNorfolk
2019-07-17,1.5,9628.02,B,RichmondNorfolk
2019-07-10,1.41,8691.34,B,RichmondNorfolk
2019-07-03,1.44,7492.18,B,RichmondNorfolk
2019-06-26,1.19,9200.04,B,RichmondNorfolk
2019-06-19,1.2,9147.53,B,RichmondNorfolk
2019-06-12,1.16,9568.18,B,RichmondNorfolk
2019-06-05,0.95,11300.16,B,RichmondNorfolk
2019-05-29,1.05,11411.49,B,RichmondNorfolk
2019-05-22,1.03,11131.05,B,RichmondNorfolk
2019-05-15,1.37,8522.69,B,RichmondNorfolk
2019-05-08,1.36,9008.52,B,RichmondNorfolk
2019-05-01,1.37,8833.79,B,RichmondNorfolk
2019-04-24,1.41,8668.48,B,RichmondNorfolk
2019-04-17,1.19,9118.19,B,RichmondNorfolk
2019-04-10,0.93,11987.87,B,RichmondNorfolk
2019-04-03,1.35,6699.78,B,RichmondNorfolk
2019-03-27,1.14,9029.13,B,RichmondNorfolk
2019-03-20,1,8346.57,B,RichmondNorfolk
2019-03-13,1.23,6650.92,B,RichmondNorfolk
2019-03-06,1.54,4091.44,B,RichmondNorfolk
2019-02-28,1.41,4791.05,B,RichmondNorfolk
2019-02-21,1.48,3525.02,B,RichmondNorfolk
2019-02-14,1.29,5510.43,B,RichmondNorfolk
2019-02-07,1.34,4905.87,B,RichmondNorfolk
2019-01-31,1.35,5520.68,B,RichmondNorfolk
2019-01-24,1.45,5064.84,B,RichmondNorfolk
2019-01-17,1.4,4173.42,B,RichmondNorfolk
2019-01-10,1.35,6424.72,B,RichmondNorfolk
2019-01-03,1.45,5094.68,B,RichmondNorfolk
2019-12-25,1.68,3911.18,B,Roanoke
2019-12-18,1.5,4814.51,B,Roanoke
2019-12-11,1.39,6116.62,B,Roanoke
2019-12-04,1.16,7012.95,B,Roanoke
2019-11-27,1.1,6187.92,B,Roanoke
2019-11-20,0.98,9215.63,B,Roanoke
2019-11-13,1.17,9499.5,B,Roanoke
2019-11-06,0.96,13847.12,B,Roanoke
2019-10-30,1.77,6335.66,B,Roanoke
2019-10-23,0.97,12376.43,B,Roanoke
2019-10-16,1.15,8323.19,B,Roanoke
2019-10-09,1.02,12750.65,B,Roanoke
2019-10-02,1.69,5791.95,B,Roanoke
2019-09-25,1.34,10226.36,B,Roanoke
2019-09-18,1.52,8239.74,B,Roanoke
2019-09-11,1.08,12126.14,B,Roanoke
2019-09-04,1.15,11844.17,B,Roanoke
2019-08-28,1.05,11054.8,B,Roanoke
2019-08-21,1.41,9794.48,B,Roanoke
2019-08-14,1.26,9274.44,B,Roanoke
2019-08-07,1.19,11490.52,B,Roanoke
2019-07-31,1.2,8671.66,B,Roanoke
2019-07-24,1.51,7005.43,B,Roanoke
2019-07-17,1.49,7945.23,B,Roanoke
2019-07-10,1.33,9499.39,B,Roanoke
2019-07-03,1.52,7064.25,B,Roanoke
2019-06-26,1.19,9043.11,B,Roanoke
2019-06-19,1.18,9331.05,B,Roanoke
2019-06-12,1.21,10823.6,B,Roanoke
2019-06-05,0.89,11777.82,B,Roanoke
2019-05-29,0.96,9933.8,B,Roanoke
2019-05-22,0.79,12266.68,B,Roanoke
2019-05-15,1.35,6897.54,B,Roanoke
2019-05-08,1.36,7229.48,B,Roanoke
2019-05-01,1.35,6667.12,B,Roanoke
2019-04-24,1.4,6973.42,B,Roanoke
2019-04-17,1.06,8814.87,B,Roanoke
2019-04-10,0.81,14080.32,B,Roanoke
2019-04-03,1.31,6828.81,B,Roanoke
2019-03-27,0.99,9949.85,B,Roanoke
2019-03-20,0.94,9084.56,B,Roanoke
2019-03-13,1.22,7169.41,B,Roanoke
2019-03-06,1.55,3800.32,B,Roanoke
2019-02-28,1.29,4884.11,B,Roanoke
2019-02-21,1.38,4281.11,B,Roanoke
2019-02-14,1.21,6559.49,B,Roanoke
2019-02-07,1.29,5897.89,B,Roanoke
2019-01-31,1.33,6019.01,B,Roanoke
2019-01-24,1.55,4774.87,B,Roanoke
2019-01-17,1.37,4509.76,B,Roanoke
2019-01-10,1.28,6018.32,B,Roanoke
2019-01-03,1.24,5024.11,B,Roanoke
2019-12-25,2.41,4567.83,B,Sacramento
2019-12-18,2.36,3768.98,B,Sacramento
2019-12-11,2.46,3874.86,B,Sacramento
2019-12-04,2.52,4384.51,B,Sacramento
2019-11-27,2.61,4143.89,B,Sacramento
2019-11-20,2.54,5413.97,B,Sacramento
2019-11-13,2.65,6026.15,B,Sacramento
2019-11-06,2.82,5372.3,B,Sacramento
2019-10-30,2.44,5676.57,B,Sacramento
2019-10-23,2.23,5525.46,B,Sacramento
2019-10-16,2.13,4315.59,B,Sacramento
2019-10-09,2.39,5634.61,B,Sacramento
2019-10-02,2.33,6408.53,B,Sacramento
2019-09-25,2.18,6758.91,B,Sacramento
2019-09-18,2.17,7095.5,B,Sacramento
2019-09-11,2.19,7223.46,B,Sacramento
2019-09-04,2.19,6913.79,B,Sacramento
2019-08-28,2.23,6918.81,B,Sacramento
2019-08-21,2.19,6172.17,B,Sacramento
2019-08-14,1.96,7490.34,B,Sacramento
2019-08-07,2.2,7923.11,B,Sacramento
2019-07-31,2.19,7426.56,B,Sacramento
2019-07-24,2.15,7348.62,B,Sacramento
2019-07-17,2.14,7715.38,B,Sacramento
2019-07-10,2.13,8347.48,B,Sacramento
2019-07-03,2.13,9057.29,B,Sacramento
2019-06-26,1.79,9617.62,B,Sacramento
2019-06-19,2.13,7417.31,B,Sacramento
2019-06-12,2.11,7608.58,B,Sacramento
2019-06-05,2.08,8123.66,B,Sacramento
2019-05-29,1.99,9333.72,B,Sacramento
2019-05-22,2.01,8439.22,B,Sacramento
2019-05-15,1.72,11673.76,B,Sacramento
2019-05-08,1.4,12962.2,B,Sacramento
2019-05-01,1.41,13056.72,B,Sacramento
2019-04-24,2.01,8840.73,B,Sacramento
2019-04-17,1.95,8477.64,B,Sacramento
2019-04-10,2.05,7871.28,B,Sacramento
2019-04-03,2.03,8108.18,B,Sacramento
2019-03-27,2.07,7588.03,B,Sacramento
2019-03-20,1.96,7688.54,B,Sacramento
2019-03-13,2.04,7402.74,B,Sacramento
2019-03-06,1.88,9728.1,B,Sacramento
2019-02-28,2.01,7998.27,B,Sacramento
2019-02-21,2.04,6818.11,B,Sacramento
2019-02-14,1.98,7588.38,B,Sacramento
2019-02-07,1.72,8361.61,B,Sacramento
2019-01-31,1.73,9768.28,B,Sacramento
2019-01-24,1.73,7361.79,B,Sacramento
2019-01-17,1.72,6880.85,B,Sacramento
2019-01-10,1.68,6929.96,B,Sacramento
2019-01-03,1.68,7911.16,B,Sacramento
2019-12-25,1.43,12022.95,B,SanDiego
2019-12-18,1.63,12212.22,B,SanDiego
2019-12-11,1.49,14513.56,B,SanDiego
2019-12-04,2.06,9419.21,B,SanDiego
2019-11-27,2.12,10271.6,B,SanDiego
2019-11-20,2.22,8535.78,B,SanDiego
2019-11-13,2.1,10261.69,B,SanDiego
2019-11-06,2.51,11300.17,B,SanDiego
2019-10-30,2.74,8933.54,B,SanDiego
2019-10-23,2.73,8533.85,B,SanDiego
2019-10-16,2.28,11256.86,B,SanDiego
2019-10-09,2.22,10499.71,B,SanDiego
2019-10-02,1.99,12215.92,B,SanDiego
2019-09-25,2.35,9831.47,B,SanDiego
2019-09-18,2.15,10274.36,B,SanDiego
2019-09-11,1.59,18422.92,B,SanDiego
2019-09-04,1.79,15730.69,B,SanDiego
2019-08-28,1.89,14359.34,B,SanDiego
2019-08-21,1.92,12240.19,B,SanDiego
2019-08-14,1.91,15584.89,B,SanDiego
2019-08-07,1.48,20143.55,B,SanDiego
2019-07-31,1.97,13275.24,B,SanDiego
2019-07-24,1.69,17192.77,B,SanDiego
2019-07-17,1.91,14864.69,B,SanDiego
2019-07-10,1.43,20997.51,B,SanDiego
2019-07-03,1.49,21506.43,B,SanDiego
2019-06-26,1.52,20209.95,B,SanDiego
2019-06-19,1.46,20841.07,B,SanDiego
2019-06-12,1.45,18898.31,B,SanDiego
2019-06-05,1.52,17431.92,B,SanDiego
2019-05-29,1.44,18843.84,B,SanDiego
2019-05-22,1.15,21361.58,B,SanDiego
2019-05-15,1.53,16392.02,B,SanDiego
2019-05-08,1.37,22751.54,B,SanDiego
2019-05-01,1.37,17211.18,B,SanDiego
2019-04-24,1.22,19360.95,B,SanDiego
2019-04-17,1.29,16158.77,B,SanDiego
2019-04-10,1.23,19988.34,B,SanDiego
2019-04-03,1.25,21630.01,B,SanDiego
2019-03-27,1.35,16902.98,B,SanDiego
2019-03-20,1.4,14926.04,B,SanDiego
2019-03-13,1.38,20836.85,B,SanDiego
2019-03-06,1.21,18148.41,B,SanDiego
2019-02-28,1.12,24693.33,B,SanDiego
2019-02-21,1.25,16903.84,B,SanDiego
2019-02-14,1.42,14114.3,B,SanDiego
2019-02-07,1.32,13419.01,B,SanDiego
2019-01-31,1.4,11694.11,B,SanDiego
2019-01-24,1.31,15316.04,B,SanDiego
2019-01-17,1.46,12118.57,B,SanDiego
2019-01-10,1.32,12435.43,B,SanDiego
2019-01-03,1.41,10975.51,B,SanDiego
2019-12-25,2.56,16169.17,B,SanFrancisco
2019-12-18,2.57,14537.83,B,SanFrancisco
2019-12-11,2.67,16323.32,B,SanFrancisco
2019-12-04,2.67,17934.25,B,SanFrancisco
2019-11-27,2.88,17864.74,B,SanFrancisco
2019-11-20,2.94,17436.41,B,SanFrancisco
2019-11-13,2.99,18930.4,B,SanFrancisco
2019-11-06,3.12,19043.8,B,SanFrancisco
2019-10-30,3.25,16700.94,B,SanFrancisco
2019-10-23,2.93,11252.48,B,SanFrancisco
2019-10-16,2.34,9048.18,B,SanFrancisco
2019-10-09,2.72,20761.25,B,SanFrancisco
2019-10-02,2.64,22501.25,B,SanFrancisco
2019-09-25,2.35,21280.92,B,SanFrancisco
2019-09-18,2.39,23514.36,B,SanFrancisco
2019-09-11,2.37,24473.19,B,SanFrancisco
2019-09-04,2.38,24494.11,B,SanFrancisco
2019-08-28,2.38,24143.51,B,SanFrancisco
2019-08-21,2.37,20261,B,SanFrancisco
2019-08-14,2.02,25520.8,B,SanFrancisco
2019-08-07,2.33,24605.38,B,SanFrancisco
2019-07-31,2.29,23597.78,B,SanFrancisco
2019-07-24,2.37,22083.85,B,SanFrancisco
2019-07-17,2.3,26284.24,B,SanFrancisco
2019-07-10,2.32,29064.21,B,SanFrancisco
2019-07-03,2.31,29071.11,B,SanFrancisco
2019-06-26,2.21,29535.82,B,SanFrancisco
2019-06-19,2.31,26991.7,B,SanFrancisco
2019-06-12,2.25,27349.15,B,SanFrancisco
2019-06-05,2.3,26850.91,B,SanFrancisco
2019-05-29,2.34,28707.18,B,SanFrancisco
2019-05-22,2.34,30292.77,B,SanFrancisco
2019-05-15,2.27,31308.71,B,SanFrancisco
2019-05-08,1.32,51985.57,B,SanFrancisco
2019-05-01,1.33,47035.36,B,SanFrancisco
2019-04-24,2.21,29693.75,B,SanFrancisco
2019-04-17,2.33,25486.1,B,SanFrancisco
2019-04-10,2.33,25141.16,B,SanFrancisco
2019-04-03,2.3,24055.14,B,SanFrancisco
2019-03-27,2.23,25593.44,B,SanFrancisco
2019-03-20,2.33,24714.55,B,SanFrancisco
2019-03-13,2.27,25229.74,B,SanFrancisco
2019-03-06,2.31,24869.6,B,SanFrancisco
2019-02-28,2.29,24175.21,B,SanFrancisco
2019-02-21,2.38,21256.64,B,SanFrancisco
2019-02-14,2.37,21276.09,B,SanFrancisco
2019-02-07,1.93,26088.82,B,SanFrancisco
2019-01-31,2.3,23630.61,B,SanFrancisco
2019-01-24,1.89,24292.32,B,SanFrancisco
2019-01-17,1.95,18983.23,B,SanFrancisco
2019-01-10,1.93,17568.19,B,SanFrancisco
2019-01-03,1.93,18894.27,B,SanFrancisco
2019-12-25,0.81,80324.51,B,Seattle
2019-12-18,1.08,46216.41,B,Seattle
2019-12-11,1.54,26530.99,B,Seattle
2019-12-04,1.45,38898.52,B,Seattle
2019-11-27,1.53,36545.5,B,Seattle
2019-11-20,1.59,40278.71,B,Seattle
2019-11-13,2.28,28907.25,B,Seattle
2019-11-06,1.69,35103.94,B,Seattle
2019-10-30,2.73,13588.39,B,Seattle
2019-10-23,2.24,15072.28,B,Seattle
2019-10-16,1.59,33108.57,B,Seattle
2019-10-09,1.73,23673.82,B,Seattle
2019-10-02,1.45,35306.91,B,Seattle
2019-09-25,1.69,29440.75,B,Seattle
2019-09-18,1.59,35004.7,B,Seattle
2019-09-11,1.39,41227.8,B,Seattle
2019-09-04,2.09,22006.58,B,Seattle
2019-08-28,2.24,18871.59,B,Seattle
2019-08-21,1.83,30611.93,B,Seattle
2019-08-14,2.19,28185.87,B,Seattle
2019-08-07,1.81,31464.7,B,Seattle
2019-07-31,1.34,48248.63,B,Seattle
2019-07-24,1.95,28351.54,B,Seattle
2019-07-17,2.11,30480.39,B,Seattle
2019-07-10,1.8,37406.41,B,Seattle
2019-07-03,1.65,45009.96,B,Seattle
2019-06-26,1.74,41165.72,B,Seattle
2019-06-19,1.75,40879.73,B,Seattle
2019-06-12,1.87,30958.84,B,Seattle
2019-06-05,1.76,40948.65,B,Seattle
2019-05-29,1.62,39722.85,B,Seattle
2019-05-22,1.55,53707.4,B,Seattle
2019-05-15,1.71,42825.14,B,Seattle
2019-05-08,1.2,54996.33,B,Seattle
2019-05-01,1.25,54382.38,B,Seattle
2019-04-24,1.31,63398.87,B,Seattle
2019-04-17,1.51,36396.95,B,Seattle
2019-04-10,0.89,112486.22,B,Seattle
2019-04-03,1.27,49342.12,B,Seattle
2019-03-27,1.55,36606.53,B,Seattle
2019-03-20,0.98,87462.26,B,Seattle
2019-03-13,1.18,51451.83,B,Seattle
2019-03-06,1.22,39782,B,Seattle
2019-02-28,1.46,37727.89,B,Seattle
2019-02-21,1.41,29590.91,B,Seattle
2019-02-14,0.98,71534.03,B,Seattle
2019-02-07,1.26,33199.26,B,Seattle
2019-01-31,1.36,33959.31,B,Seattle
2019-01-24,1.47,26516.63,B,Seattle
2019-01-17,1.26,42107.7,B,Seattle
2019-01-10,1.29,37193.3,B,Seattle
2019-01-03,1.58,24767.95,B,Seattle
2019-12-25,1.59,6491.55,B,SouthCarolina
2019-12-18,1.5,7408.4,B,SouthCarolina
2019-12-11,1.49,7688.78,B,SouthCarolina
2019-12-04,1.69,7030.03,B,SouthCarolina
2019-11-27,1.77,7063.85,B,SouthCarolina
2019-11-20,1.7,10629.43,B,SouthCarolina
2019-11-13,1.73,10613.01,B,SouthCarolina
2019-11-06,1.67,10649.94,B,SouthCarolina
2019-10-30,1.73,8600.52,B,SouthCarolina
2019-10-23,1.4,11386.72,B,SouthCarolina
2019-10-16,1.55,9365.29,B,SouthCarolina
2019-10-09,1.6,8734.25,B,SouthCarolina
2019-10-02,1.87,8341.95,B,SouthCarolina
2019-09-25,1.81,7733.79,B,SouthCarolina
2019-09-18,1.66,9465.99,B,SouthCarolina
2019-09-11,1.6,12458.37,B,SouthCarolina
2019-09-04,1.6,11353.45,B,SouthCarolina
2019-08-28,1.51,12471.57,B,SouthCarolina
2019-08-21,1.6,12593.77,B,SouthCarolina
2019-08-14,1.61,13377.37,B,SouthCarolina
2019-08-07,1.42,15987.24,B,SouthCarolina
2019-07-31,1.58,12518.72,B,SouthCarolina
2019-07-24,1.58,11277.34,B,SouthCarolina
2019-07-17,1.32,13916.21,B,SouthCarolina
2019-07-10,1.35,11611.02,B,SouthCarolina
2019-07-03,1.23,11068.68,B,SouthCarolina
2019-06-26,1.24,12445.56,B,SouthCarolina
2019-06-19,1.21,8957.97,B,SouthCarolina
2019-06-12,1.31,9826.29,B,SouthCarolina
2019-06-05,1.31,10467.48,B,SouthCarolina
2019-05-29,1.41,9383.7,B,SouthCarolina
2019-05-22,1.45,9809.46,B,SouthCarolina
2019-05-15,1.48,9990.1,B,SouthCarolina
2019-05-08,1.55,6899.7,B,SouthCarolina
2019-05-01,1.44,8528.01,B,SouthCarolina
2019-04-24,1.49,9294.82,B,SouthCarolina
2019-04-17,1.47,8123.8,B,SouthCarolina
2019-04-10,1.34,8212.07,B,SouthCarolina
2019-04-03,1.37,7335.37,B,SouthCarolina
2019-03-27,1.41,7001.06,B,SouthCarolina
2019-03-20,1.36,7098.91,B,SouthCarolina
2019-03-13,1.45,6135.77,B,SouthCarolina
2019-03-06,1.56,5255.59,B,SouthCarolina
2019-02-28,1.67,4454.16,B,SouthCarolina
2019-02-21,1.58,4752.84,B,SouthCarolina
2019-02-14,1.55,4901.72,B,SouthCarolina
2019-02-07,1.61,4661.03,B,SouthCarolina
2019-01-31,1.54,5545.65,B,SouthCarolina
2019-01-24,1.5,5939.18,B,SouthCarolina
2019-01-17,1.66,4600.84,B,SouthCarolina
2019-01-10,1.6,6107.02,B,SouthCarolina
2019-01-03,1.58,5893.4,B,SouthCarolina
2019-12-25,1.21,94378.68,B,SouthCentral
2019-12-18,1.1,100860.88,B,SouthCentral
2019-12-11,1.12,101938.87,B,SouthCentral
2019-12-04,1.21,100639.79,B,SouthCentral
2019-11-27,1.18,122037.93,B,SouthCentral
2019-11-20,1.22,120110.49,B,SouthCentral
2019-11-13,1.24,144227.54,B,SouthCentral
2019-11-06,1.44,132275.3,B,SouthCentral
2019-10-30,1.48,94332.98,B,SouthCentral
2019-10-23,1.41,104747.96,B,SouthCentral
2019-10-16,1.09,144647.08,B,SouthCentral
2019-10-09,1.09,150647.8,B,SouthCentral
2019-10-02,1.14,131064.76,B,SouthCentral
2019-09-25,1.15,131608.43,B,SouthCentral
2019-09-18,1.14,129652.83,B,SouthCentral
2019-09-11,1.07,164162.25,B,SouthCentral
2019-09-04,1.08,169684.45,B,SouthCentral
2019-08-28,1.04,180003.45,B,SouthCentral
2019-08-21,0.97,247621.32,B,SouthCentral
2019-08-14,0.98,278711.99,B,SouthCentral
2019-08-07,1.26,138004.86,B,SouthCentral
2019-07-31,1.22,142770.97,B,SouthCentral
2019-07-24,1.21,136429.31,B,SouthCentral
2019-07-17,1.21,118903.02,B,SouthCentral
2019-07-10,1.18,106469.22,B,SouthCentral
2019-07-03,1.13,111340.2,B,SouthCentral
2019-06-26,1.17,114148.17,B,SouthCentral
2019-06-19,1.14,113554.54,B,SouthCentral
2019-06-12,1.11,120789.79,B,SouthCentral
2019-06-05,1.1,117920.36,B,SouthCentral
2019-05-29,1.07,144179.65,B,SouthCentral
2019-05-22,1.05,130641.29,B,SouthCentral
2019-05-15,1.11,128078.72,B,SouthCentral
2019-05-08,1.07,133142.97,B,SouthCentral
2019-05-01,1.13,113305.24,B,SouthCentral
2019-04-24,1.11,110395.86,B,SouthCentral
2019-04-17,1.15,118580.72,B,SouthCentral
2019-04-10,1.21,91639,B,SouthCentral
2019-04-03,1.22,86545.27,B,SouthCentral
2019-03-27,1.25,84351.3,B,SouthCentral
2019-03-20,1.23,79411.38,B,SouthCentral
2019-03-13,1.24,86860.92,B,SouthCentral
2019-03-06,1.21,86686.51,B,SouthCentral
2019-02-28,1.24,89262.56,B,SouthCentral
2019-02-21,1.28,78298.97,B,SouthCentral
2019-02-14,1.31,75226.48,B,SouthCentral
2019-02-07,1.35,69236.98,B,SouthCentral
2019-01-31,1.41,69115.72,B,SouthCentral
2019-01-24,1.35,70767.77,B,SouthCentral
2019-01-17,1.33,67598.5,B,SouthCentral
2019-01-10,1.38,63163.21,B,SouthCentral
2019-01-03,1.38,56538.34,B,SouthCentral
2019-12-25,1.41,46895.78,B,Southeast
2019-12-18,1.26,54712.86,B,Southeast
2019-12-11,1.29,59141.95,B,Southeast
2019-12-04,1.44,51799.91,B,Southeast
2019-11-27,1.55,46032.7,B,Southeast
2019-11-20,1.58,61264.14,B,Southeast
2019-11-13,1.58,71470.8,B,Southeast
2019-11-06,1.62,63877.72,B,Southeast
2019-10-30,1.75,44666,B,Southeast
2019-10-23,1.36,59238.63,B,Southeast
2019-10-16,1.35,56442.73,B,Southeast
2019-10-09,1.44,57606.91,B,Southeast
2019-10-02,2.13,38668.06,B,Southeast
2019-09-25,1.81,41398.38,B,Southeast
2019-09-18,1.58,57792.45,B,Southeast
2019-09-11,1.5,67246.01,B,Southeast
2019-09-04,1.54,67309.14,B,Southeast
2019-08-28,1.41,68341.93,B,Southeast
2019-08-21,1.65,64499.62,B,Southeast
2019-08-14,1.63,70790.98,B,Southeast
2019-08-07,1.39,84966.16,B,Southeast
2019-07-31,1.62,67427.23,B,Southeast
2019-07-24,1.67,68443.21,B,Southeast
2019-07-17,1.45,71665.65,B,Southeast
2019-07-10,1.4,80274.62,B,Southeast
2019-07-03,1.16,87258.97,B,Southeast
2019-06-26,1.31,71367.79,B,Southeast
2019-06-19,1.22,68218.09,B,Southeast
2019-06-12,1.31,69103.23,B,Southeast
2019-06-05,1.31,66438.8,B,Southeast
2019-05-29,1.41,64136.98,B,Southeast
2019-05-22,1.44,63165.58,B,Southeast
2019-05-15,1.44,63876.47,B,Southeast
2019-05-08,1.53,52129.42,B,Southeast
2019-05-01,1.44,57064.62,B,Southeast
2019-04-24,1.47,60780.65,B,Southeast
2019-04-17,1.48,54241.93,B,Southeast
2019-04-10,1.44,54667.44,B,Southeast
2019-04-03,1.49,54364.05,B,Southeast
2019-03-27,1.48,51791.11,B,Southeast
2019-03-20,1.46,49153.27,B,Southeast
2019-03-13,1.45,49979.08,B,Southeast
2019-03-06,1.61,40036.61,B,Southeast
2019-02-28,1.66,36570.56,B,Southeast
2019-02-21,1.61,37375.96,B,Southeast
2019-02-14,1.57,39730.5,B,Southeast
2019-02-07,1.61,36963.31,B,Southeast
2019-01-31,1.63,41361.94,B,Southeast
2019-01-24,1.55,45545.02,B,Southeast
2019-01-17,1.69,36802.17,B,Southeast
2019-01-10,1.64,41864.22,B,Southeast
2019-01-03,1.32,86759.88,B,Southeast
2019-12-25,0.89,5333.76,B,Spokane
2019-12-18,1.03,3288.85,B,Spokane
2019-12-11,1.38,2137.62,B,Spokane
2019-12-04,1.48,2645.69,B,Spokane
2019-11-27,1.33,3169.8,B,Spokane
2019-11-20,1.67,2832.01,B,Spokane
2019-11-13,2.35,1795.08,B,Spokane
2019-11-06,2.02,1894.26,B,Spokane
2019-10-30,2.89,1043.41,B,Spokane
2019-10-23,2.23,1253.5,B,Spokane
2019-10-16,1.83,2160.64,B,Spokane
2019-10-09,2.26,1792.53,B,Spokane
2019-10-02,1.64,2386.34,B,Spokane
2019-09-25,2.27,1737.7,B,Spokane
2019-09-18,1.51,2714.12,B,Spokane
2019-09-11,1.53,3194.19,B,Spokane
2019-09-04,1.93,2088.07,B,Spokane
2019-08-28,2.51,1227.21,B,Spokane
2019-08-21,1.95,2086.53,B,Spokane
2019-08-14,2.25,1921.43,B,Spokane
2019-08-07,1.64,2329.01,B,Spokane
2019-07-31,1.31,2994.48,B,Spokane
2019-07-24,2.16,1760.07,B,Spokane
2019-07-17,2.32,2469.93,B,Spokane
2019-07-10,2.23,2122.86,B,Spokane
2019-07-03,1.69,3136.55,B,Spokane
2019-06-26,1.76,3011.21,B,Spokane
2019-06-19,1.75,2952,B,Spokane
2019-06-12,1.89,2299.99,B,Spokane
2019-06-05,1.91,2807.95,B,Spokane
2019-05-29,1.64,2979.01,B,Spokane
2019-05-22,1.49,3894.15,B,Spokane
2019-05-15,1.61,3399.86,B,Spokane
2019-05-08,1.41,3542.46,B,Spokane
2019-05-01,1.27,3665.51,B,Spokane
2019-04-24,1.46,4611.55,B,Spokane
2019-04-17,1.14,3374.83,B,Spokane
2019-04-10,0.85,8577.23,B,Spokane
2019-04-03,1.33,4149.98,B,Spokane
2019-03-27,1.45,2927.32,B,Spokane
2019-03-20,1.08,4726.65,B,Spokane
2019-03-13,1.28,4036.93,B,Spokane
2019-03-06,1.31,3669.4,B,Spokane
